"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","X1","X2","X3","Y1","ID","Year","NC.full","C.full","NC.alpha","C.alpha","NC.M","C.M"
21.61656,2.112935,0.14018,6881,285432,1674055,42307128,1,1991,"986511.8",6881,285432,1674055,42307128,1,1991,1,0.999999999999999,1,1,1.00000077693555,1.00000077693555
21.03192,2.293072,0.13967,20159,613573,4020246,90590848,2,1991,"2.392457D+06",20159,613573,4020246,90590848,2,1991,1,1,1,1,1,1
21.07266,2.499233,0.13323,6118,391393,3300018,49418940,3,1991,"1546766",6118,391393,3300018,49418940,3,1991,1,1,1,1,1.00000000022394,1.00000000022394
19.98349,2.106448,0.12701,4975,155183,976855,21423320,4,1991,"550373.1",4975,155183,976855,21423320,4,1991,1,0.889792495092122,1,0.958493115058458,1.00315103895784,0.91469245534886
25.56425,2.04633,0.13057,539,26924,73034,2689450,5,1991,"78410.58",539,26924,73034,2689450,5,1991,1,1,2.94729851849823,2.68122352384441,1.42340291390708,1.42340291390708
21.14645,1.802575,0.1422,4169,267420,2343226,27676010,6,1991,"903410.9",4169,267420,2343226,27676010,6,1991,1,0.802040627261925,1,0.802040627261926,1.00030377596468,0.806770324025512
18.9295,1.916117,0.13429,5957,156920,1381131,18411010,7,1991,"598912.2",5957,156920,1381131,18411010,7,1991,0.988930665307163,0.737332980422546,1,0.81821988479995,0.989522255526137,0.755458233325464
30.7314,1.890554,0.14258,3079,157435,592998,13544340,8,1991,"476811",3079,157435,592998,13544340,8,1991,1,0.836442733559422,1.16645755972196,1.01148344718258,1.02300479520583,0.879271077180489
21.63099,1.872795,0.1522,4294,60683,919406,9314380,9,1991,"346463.9",4294,60683,919406,9314380,9,1991,1,0.839128397733455,1.12006657548243,1.12006657548242,1.02203570801062,0.9167459034297
22.85299,1.801827,0.14996,6692,86839,993047,7376130,10,1991,"458318.4",6692,86839,993047,7376130,10,1991,0.688941604578588,0.443718678144659,0.76746623061067,0.652998985041832,0.701438917370971,0.503046634989134
20.61326,2.370996,0.14216,21871,825677,6583447,104244976,11,1991,"3.344412D+06",21871,825677,6583447,104244976,11,1991,1,1,1,1,1,1
16.56095,2.159035,0.15401,4102,76071,735123,11788240,12,1991,"345389.3",4102,76071,735123,11788240,12,1991,1,0.903289730852032,1.18532686569126,1.11971205714272,1.02416981265006,0.959298185410235
23.7478,1.844816,0.11763,1540,42612,316668,3015390,13,1991,"152432.6",1540,42612,316668,3015390,13,1991,0.695367502112081,0.421714195065354,0.86355956068713,0.712412353547228,0.731678343285825,0.538204827356981
25.72754,1.718637,0.15676,2912,223305,894758,16604510,14,1991,"598961.1",2912,223305,894758,16604510,14,1991,0.94656320479951,0.764151895149794,1,0.896495027185051,0.950960809753741,0.789892996791061
