"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","X1","X2","X3","Y1","ID","Year","NC.full","C.full","NC.alpha","C.alpha","NC.M","C.M"
15.16228,1.915716,0.11143,2564,99157,792522,11078430,29,1986,"317143.4",2564,99157,792522,11078430,29,1986,0.921996879875195,0.837761069575111,1.0071603618504,0.949465232981524,0.934859098367002,0.860565743201607
15.06814,1.695076,0.12618,4037,71108,577830,8211890,30,1986,"254274.2",4037,71108,577830,8211890,30,1986,1,0.758521753841941,1.22090341452439,0.985195274619404,1.02892658468836,0.824625831275126
22.44951,2.824203,0.1521,3740,69930,827120,8244940,31,1986,"407262.7",3740,69930,827120,8244940,31,1986,1,0.783681459402571,1.24147004147004,0.984379968576159,1.01249555029043,0.847953260031213
18.56444,1.853439,0.11943,9246,335435,1785351,42494832,32,1986,"1.00658D+06",9246,335435,1785351,42494832,32,1986,1,1,1,0.999999999999997,1.00000064968722,1.00000064968721
18.81235,1.602732,0.141,1724,7757,344427,1489360,33,1986,"93429.09",1724,7757,344427,1489360,33,1986,1,0.999999999999998,2.38829444372825,2.38829444372827,1.3626510193397,1.3626510193397
17.36732,1.955344,0.19814,4123,188734,1347088,22949660,34,1986,"707557.4",4123,188734,1347088,22949660,34,1986,1,0.968053976649233,1,0.999999999999999,1.00380485740118,0.979561965343239
20.34938,1.733551,0.12467,6652,369108,1926967,14176640,35,1986,"1.015467D+06",6652,369108,1926967,14176640,35,1986,0.489824683038163,0.352007563264317,0.560583283223091,0.401603196873142,0.495563819045894,0.364859761411832
16.59682,1.964617,0.13575,918,25739,157744,2059950,36,1986,"87216.91",918,25739,157744,2059950,36,1986,0.8718683436454,0.711309842040686,1.44309133786388,1.25207966918445,0.946726131814529,0.855547370408069
14.427,2.167545,0.11781,1552,61220,699662,7226650,37,1986,"237515",1552,61220,699662,7226650,37,1986,1,0.881865872126199,1.52319587628866,1.09090535928237,1.105205747987,0.924122985238589
18.93868,1.931448,0.13301,9514,362643,2884431,28756990,38,1986,"1.264267D+06",9514,362643,2884431,28756990,38,1986,0.681975751890061,0.598613085236226,0.681975751890061,0.608267511539955,0.682113995939637,0.601042188741568
17.47903,2.167007,0.11338,3656,140057,776611,13377140,39,1986,"455460.",3656,140057,776611,13377140,39,1986,1,0.763848793828754,1.20050965026249,0.83877972236286,1.01894475593008,0.790190087007548
