"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","X1","X2","X3","Y1","ID","Year","NC.full","C.full","NC.alpha","C.alpha","NC.M","C.M"
21.371,1.454466,0.16263,8272,514988,2814423,30880210,38,1988,"1383523",8272,514988,2814423,30880210,38,1988,0.823017408123791,0.511513664252282,0.823017408123791,0.559158551795044,0.823027681572069,0.515439319161489
19.99968,2.101662,0.12047,3249,165118,758569,16351760,39,1988,"503385.9",3249,165118,758569,16351760,39,1988,1,0.822624464333591,1.19930685277147,0.891119181883068,1.01644515822653,0.843307901946049
17.59762,1.833146,0.12958,16570,708877,3789738,73172880,40,1988,"2082142",16570,708877,3789738,73172880,40,1988,1,0.816366368083271,1,0.81636636808327,1,0.816366557188164
18.91942,1.64509,0.1489,6988,271961,1734272,28212400,41,1988,"837842.4",6988,271961,1734272,28212400,41,1988,1,0.734543492127847,1,0.765728867830699,1.00030185578195,0.747538983130071
23.98585,1.896998,0.13505,4854,141039,1154163,16156730,42,1988,"539847.7",4854,141039,1154163,16156730,42,1988,0.954572848644701,0.772334696425299,1,0.881092705939345,0.959392564732447,0.816872132960523
20.56385,1.894511,0.12608,967,63425,372358,6712150,43,1988,"186991.5",967,63425,372358,6712150,43,1988,1,0.843282279280518,1.84901758014478,1.29859549135498,1.20596731864309,0.935486740895444
26.12897,1.718547,0.12388,3096,135328,846980,13277870,44,1988,"418386.7",3096,135328,846980,13277870,44,1988,0.889263028642943,0.695320085469627,1.04164206947035,0.775914232166641,0.90682502106307,0.714789145085634
24.75776,1.78472,0.13874,2342,111224,483944,8574560,45,1988,"323628.8",2342,111224,483944,8574560,45,1988,0.982045242034093,0.638566632659669,1.25236184351908,0.789441476130049,0.999014749044678,0.681153567292865
19.01883,2.088001,0.14887,4172,194724,1385367,22204010,46,1988,"692170.1",4172,194724,1385367,22204010,46,1988,0.999041227229147,0.824900205470729,0.999041227229147,0.864068492460678,0.999066629495689,0.834324236656474
21.46116,2.017592,0.16338,787,53621,313870,4796380,47,1988,"176355.3",787,53621,313870,4796380,47,1988,1,0.745232164752807,1.2858958068615,1.27431568172985,1.05224641250387,0.864581489884461
17.78633,1.815338,0.14542,802,28346,161909,2051550,48,1988,"89267.02",802,28346,161909,2051550,48,1988,0.815359245007998,0.614419619429163,1.02578847103648,1.02578847103648,0.855697390213852,0.770598725967267
22.97183,1.861356,0.11396,9989,327620,2217454,22048010,49,1988,"1.091984D+06",9989,327620,2217454,22048010,49,1988,0.57980954734574,0.464439283590451,0.57980954734574,0.50456982930637,0.58051651984783,0.481804646932951
23.55026,1.874169,0.14904,1788,109227,468604,9639480,50,1988,"316658.5",1788,109227,468604,9639480,50,1988,1,0.801996412770535,1.60730168756562,1.00937209453465,1.11633459454472,0.854697447559317
19.4673,2.156979,0.11975,5921,185319,1879776,23929790,51,1988,"740098.2",5921,185319,1879776,23929790,51,1988,1,0.892449819674433,1,0.96274894372848,1.00217052791558,0.921706637056521
17.70071,1.844648,0.13382,587,25547,293648,2550750,52,1988,"96811.5",587,25547,293648,2550750,52,1988,1,0.648968160660294,1.1543038321525,1.15430383215251,1.03894900560408,0.772471645741147
18.46311,1.791825,0.14201,375,15227,139921,2152480,53,1988,"54077.97",375,15227,139921,2152480,53,1988,0.976,0.907763682176662,1.9095685295856,1.9095685295856,1.08824470405559,1.08824470405559
22.49036,1.930091,0.13512,2178,186158,1428482,18885510,54,1988,"601302.3",2178,186158,1428482,18885510,54,1988,1,0.830026368680121,1.30303290753016,1.12073407086484,1.01536693165575,0.855517459455628
23.11243,1.813305,0.13184,2128,126055,882250,14618530,55,1988,"394075.3",2128,126055,882250,14618530,55,1988,1,0.876999645953524,1.06804172781722,1.06804172781722,1.01353157863972,0.904060082942764
18.27894,2.175023,0.1465,620,29489,159982,3453020,56,1988,"98909.55",620,29489,159982,3453020,56,1988,1,0.91992996952942,1.96190821467415,1.54205606157523,1.23826405048178,1.08457264438034
22.09009,1.625024,0.15671,2533,70764,619135,9579930,57,1988,"267972",2533,70764,619135,9579930,57,1988,1,0.894749562994488,1.42281879194631,1.10867615689978,1.05845870040377,0.969462419474471
19.27166,1.524136,0.16598,3272,55418,129093,5303910,58,1988,"168948.3",3272,55418,129093,5303910,58,1988,1,1,1.97322085628191,1.83044487530344,1.16205803142742,1.16205803142742
30.29124,1.834544,0.15022,2001,198634,944485,13921820,59,1988,"566896.2",2001,198634,944485,13921820,59,1988,0.96323075538521,0.737200905715782,1,1,0.969656181477592,0.771019177367964
18.12384,1.8581,0.14504,383,14363,75884,1403930,60,1988,"44635.54",383,14363,75884,1403930,60,1988,1,1,2.02443779154773,2.02443779154773,1.30839477479835,1.30839477479835
18.56875,1.940475,0.13053,1012,49439,227961,6452260,61,1988,"144482.5",1012,49439,227961,6452260,61,1988,1,1,2.20932866765104,1.39470164882008,1.1961302824835,1.1501781561169
18.26781,1.242128,0.11125,3404,32157,184071,6515770,62,1988,"122604.6",3404,32157,184071,6515770,62,1988,1,1,3.03768111217954,1.85516925067687,1.3099007111297,1.3099007111297
20.97265,2.033589,0.14401,2225,50237,281486,5740260,63,1988,"189362.4",2225,50237,281486,5740260,63,1988,0.984115293508768,0.738480262861263,1.12176284411888,1.08434582071733,1.00142726401809,0.87857654648484
18.51,1.755043,0.16131,4270,141205,601628,15588230,64,1988,"423907.2",4270,141205,601628,15588230,64,1988,1,0.917680271123925,1.26086053175717,0.993625003170625,1.02842478952423,0.944692955601247
19.34037,1.844657,0.13733,2774,242570,1388171,19917560,65,1988,"691746.3",2774,242570,1388171,19917560,65,1988,1,0.747789360110061,1.232516222062,0.985466977504943,1.00783007697536,0.767195978436486
18.98608,2.209389,0.13103,920,38150,311144,3404780,66,1988,"142524.6",920,38150,311144,3404780,66,1988,0.772975098296199,0.586139008675424,1.29591087811271,0.97339673855658,0.871905057523944,0.670607797345047
23.11836,2.084936,0.11879,366,13985,132014,2269730,67,1988,"53301.09",366,13985,132014,2269730,67,1988,1,1,2.10861637468716,2.08624539503709,1.32843600135415,1.24184874717353
21.11171,1.887329,0.15529,14237,453555,1780960,29604720,68,1988,"1433140",14237,453555,1780960,29604720,68,1988,0.839559001886623,0.589080725955843,0.839559001886623,0.592142296434708,0.83969932019404,0.594511916010348
21.61165,1.77398,0.14997,6634,319176,1495221,30792940,69,1988,"933821.7",6634,319176,1495221,30792940,69,1988,1,0.799539335322202,1,0.811271284052394,1.00004069073114,0.804347279694339
18.04413,1.787483,0.14173,5175,206311,1281614,20377990,70,1988,"643798.9",5175,206311,1281614,20377990,70,1988,1,0.69841907793864,1.00318894768628,0.744864725458326,1.00010979919787,0.714005682526953
20.65856,1.855591,0.11905,2826,88205,606073,11885560,71,1988,"294206.5",2826,88205,606073,11885560,71,1988,1,0.911954679137422,1.30007077140835,1.07219929608527,1.04365749735804,0.967987026876163
26.32258,1.949932,0.14796,1293,48679,265100,5656730,72,1988,"168180.",1293,48679,265100,5656730,72,1988,1,0.82873228314874,1.34651492430001,1.12005688233348,1.02004617437586,0.951055629004112
24.16639,1.848752,0.15522,755,24928,190545,2214580,73,1988,"93907.7",755,24928,190545,2214580,73,1988,0.692823217612637,0.620195586261428,1.16643934531451,1.16643934531453,0.828984765232442,0.759694535683195
16.7712,1.393298,0.13726,1986,93978,610468,3986450,74,1988,"248039.8",1986,93978,610468,3986450,74,1988,0.526069931260508,0.302620648540872,0.64215029049352,0.492373944151038,0.533726592569965,0.346788746640359
14.62382,2.023439,0.14985,1893,41973,457986,5431570,75,1988,"181241.9",1893,41973,457986,5431570,75,1988,1,0.799512822502051,1.196888475925,1.18068352742694,1.04957308546704,0.923765730675632
20.07552,2.120009,0.13339,1391,134632,909757,16439260,76,1988,"434698.5",1391,134632,909757,16439260,76,1988,1,0.999999999999998,1.57017972931233,1.5625533346845,1.04007646088461,1.04007646088461
20.26345,1.512006,0.12739,114,9968,88264,1071530,77,1988,"28625.66",114,9968,88264,1071530,77,1988,1,1,4.92982456140351,4.92982456140351,1.91135018384988,1.91135018384988
27.36434,2.009326,0.17614,7546,383969,2143730,42367952,78,1988,"1.355607D+06",7546,383969,2143730,42367952,78,1988,0.902199840975351,0.862047531039521,0.902199840975351,0.866786574248764,0.902203190354584,0.862440817969904
23.5972,1.789728,0.14853,4190,217388,1441219,23343290,79,1988,"702001.9",4190,217388,1441219,23343290,79,1988,1,0.795833846437378,1,0.862320922112648,1.00287576257369,0.80688343148116
23.98506,2.295284,0.16558,1248,65547,273194,6302150,80,1988,"225617.8",1248,65547,273194,6302150,80,1988,0.834429013814359,0.815485205079731,1.10095390089094,1.10095390089094,0.890660080712429,0.890660080712429
17.35521,1.80591,0.13411,624,25027,220892,2897660,81,1988,"85649.98",624,25027,220892,2897660,81,1988,1,0.742956565755966,1.68589743589744,1.32053880169102,1.11045492179193,0.875430985428209
20.7515,2.234417,0.11625,1345,56354,300774,6313830,82,1988,"188794.1",1345,56354,300774,6313830,82,1988,0.87729353728218,0.813944104609989,1.23799929515184,1.07121983142542,0.935020845436276,0.91845777129049
