"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","X1","X2","X3","Y1","ID","Year","NC.full","C.full","NC.alpha","C.alpha","NC.M","C.M"
33.2768,1.696193,0.1261,2198,91755,1050794,14870271,28,1997,"361281.8",2198,91755,1050794,14870271,28,1997,1,0.948952036897501,1.01653315895592,1.01653315895592,1.00371360768794,0.970720185243572
26.2768,1.997397,0.12842,2110,93272,745553,15730365,29,1997,"337489.2",2110,93272,745553,15730365,29,1997,1,0.999999999999999,1.13246274912716,1.09535584280432,1.01537597248683,1.01537597248683
27.6768,1.851173,0.12813,2618,80348,901488,13694255,30,1997,"336703.6",2618,80348,901488,13694255,30,1997,1,0.954256517715147,1.16085030118982,1.06653472097916,1.02326865189121,0.993455617114617
32.5768,1.803867,0.14469,2908,131525,1095470,15203992,31,1997,"490490.5",2908,131525,1095470,15203992,31,1997,0.725584594222834,0.685189942758243,0.798830811554333,0.748550551551766,0.735901339074966,0.700735895020222
26.9768,1.936836,0.12718,6516,273803,1589344,40648976,32,1997,"908225.1",6516,273803,1589344,40648976,32,1997,1,0.939650367194365,1,0.97955064107762,1.00001409529284,0.947414767014983
24.8768,2.059578,0.1491,739,16745,396109,3156044,33,1997,"111931.4",739,16745,396109,3156044,33,1997,1,0.97675559260212,2.22263362197671,1.49296126396941,1.22275952830019,1.15196709052611
47.9768,1.882861,0.12107,1965,201722,1380863,28265176,34,1997,"641270.1",1965,201722,1380863,28265176,34,1997,1,1.00000000000032,1,1.00000000000038,1.00182789108326,1.00182789108248
32.5768,2.261415,0.15113,3094,101341,1831209,11112590,35,1997,"606717.3",3094,101341,1831209,11112590,35,1997,0.634471734046437,0.602957423522404,0.905408472385313,0.698877672848517,0.675379649152745,0.642272611055686
26.2768,2.49999,0.13792,846,33884,130578,3885616,36,1997,"124949.2",846,33884,130578,3885616,36,1997,1,0.884611547090882,1.93570892493376,1.5791168076255,1.1843546074431,1.06795381492619
18.5768,2.162389,0.1242,2140,71405,920139,9962007,37,1997,"308441",2140,71405,920139,9962007,37,1997,0.900469154821091,0.761275902434921,1.22336448598131,0.899072017587413,0.927708787945414,0.823844906150933
31.8768,1.815852,0.18249,4363,424267,2546023,23108512,38,1997,"1.374108D+06",4363,424267,2546023,23108512,38,1997,0.542360772074722,0.37905977062582,0.542360772074722,0.404752401156018,0.545378956017186,0.39075712128991
28.3768,2.044265,0.10554,2793,169280,790250,16664008,39,1997,"508712.6",2793,169280,790250,16664008,39,1997,0.956569440050617,0.755244296372206,1,0.872827827560031,0.960285928441705,0.777050062437005
34.6768,2.141211,0.11827,6653,658770,3260178,73761776,40,1997,"2.026852D+06",6653,658770,3260178,73761776,40,1997,1,0.999999999999999,1,1,1.00000000000005,1.00000000000005
32.5768,1.65281,0.12714,3045,257912,2070790,30735272,41,1997,"788756.2",3045,257912,2070790,30735272,41,1997,1,0.789991054279204,1,0.803421014720721,1.00038926254544,0.796083662844459
31.1768,2.01783,0.12668,2509,136345,1067562,20925364,42,1997,"488582.4",2509,136345,1067562,20925364,42,1997,1,0.953757388303838,1.22012541714034,1.00031250325947,1.00629326901556,0.962797175072305
25.5768,2.014313,0.10436,1291,52713,309842,8587291,43,1997,"171535.3",1291,52713,309842,8587291,43,1997,1,0.966906901829905,1.79369162347261,1.27956440017801,1.15468347123905,1.03450098273561
33.9768,1.785219,0.12865,2691,153350,1260140,18011472,44,1997,"527311.9",2691,153350,1260140,18011472,44,1997,0.932367149758454,0.72529789756604,1,0.774125385107823,0.93543532475228,0.744077971996835
