"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","X1","X2","X3","Y1","ID","Year","NC.full","C.full","NC.alpha","C.alpha","NC.M","C.M"
23.16655,2.074078,0.13613,1608,45574,319509,3016210,13,1990,"175270.6",1608,45574,319509,3016210,13,1990,0.552902970992232,0.410312730848769,0.877890902707684,0.712683052226277,0.619622149812736,0.490765223186882
21.86637,1.861345,0.16561,3678,227342,895781,17687610,14,1990,"651936.8",3678,227342,895781,17687610,14,1990,0.964180977270114,0.762665346334826,1,0.837446097904878,0.967501734942901,0.784642782002884
32.36084,1.90847,0.14045,914,62299,267597,4457010,15,1990,"186057.6",914,62299,267597,4457010,15,1990,1,0.705669717843738,1.12582056892779,1.12582056892779,1.04002703539447,0.802518071395064
22.87511,2.53523,0.13673,1029,39412,265584,5252030,16,1990,"159770.3",1029,39412,265584,5252030,16,1990,1,0.812733454311156,1.47133138969874,1.19749780977561,1.04153706394183,0.919804335798389
22.02355,2.174944,0.13819,3250,80256,668238,9704640,17,1990,"338472.6",3250,80256,668238,9704640,17,1990,0.890770952864099,0.698667778032201,1,0.859184665273666,0.895838593630334,0.73354984180461
17.52415,2.13803,0.1475,738,51963,557813,5649170,18,1990,"206308.7",738,51963,557813,5649170,18,1990,1,0.793581784469338,1.74390243902439,1.23812683208706,1.11234405385441,0.891973003675995
19.15216,2.0324,0.14946,12043,183124,602047,21116030,19,1990,"692812.8",12043,183124,602047,21116030,19,1990,1,1,1,1,1.01266540468108,1.01266540468108
27.73219,2.863954,0.14176,6659,192200,2296985,16447600,20,1990,"1.060741D+06",6659,192200,2296985,16447600,20,1990,0.719932362122789,0.513757141221853,0.774438085327784,0.570142931664848,0.723967271144374,0.526986607481535
23.54092,1.895378,0.17279,3231,148847,986821,16714120,21,1990,"528694.9",3231,148847,986821,16714120,21,1990,0.929619004749844,0.726808594970711,1,0.828846881721296,0.93550085847877,0.741678275003457
16.82984,2.257314,0.13407,3134,91612,722992,13309590,22,1990,"356473.3",3134,91612,722992,13309590,22,1990,1,0.8673890582052,1.47398311461261,0.99258432785765,1.06091782724481,0.894580812531374
19.10891,2.204983,0.15837,3042,76233,554811,9559350,23,1990,"314087.2",3042,76233,554811,9559350,23,1990,1,0.725270599003336,1.0728824770958,0.893842523712612,1.00808453442612,0.761538231497513
24.61161,1.980571,0.13991,7242,399737,2945793,28560700,24,1990,"1.382091D+06",7242,399737,2945793,28560700,24,1990,0.814346765030673,0.499672753366049,0.814346765030673,0.549708721201975,0.814400204912046,0.504469079293719
21.08799,2.021621,0.12975,3222,234143,1455456,20877980,25,1990,"730139.4",3222,234143,1455456,20877980,25,1990,1,0.658070276888564,1.2203600248293,0.885909046043188,1.00517822628567,0.672138014648075
16.97654,2.205088,0.10953,1458,120100,255147,6371770,26,1990,"317529.1",1458,120100,255147,6371770,26,1990,1,0.848377476400452,1.41725358322849,1.20092110454906,1.07023638063353,0.953545816850818
19.98981,2.565587,0.14749,8660,366343,3772766,46969688,27,1990,"1.669442D+06",8660,366343,3772766,46969688,27,1990,1,0.860685729858636,1,0.860685729858636,1.0000000023022,0.860687884808851
23.059,1.62188,0.1384,2436,86868,1044080,12252320,28,1990,"341561.8",2436,86868,1044080,12252320,28,1990,0.954839526638118,0.85575226704437,1.28653530377668,0.981113681992087,0.969692407699614,0.879350032976039
19.14248,2.114059,0.12297,2155,82945,714221,12948990,29,1990,"304430.4",2155,82945,714221,12948990,29,1990,1,0.955396519180642,1.45429234338747,1.08047493701024,1.06073298962595,0.977842246219067
19.89937,2.10296,0.14591,2904,67909,569860,10751590,30,1990,"283746",2904,67909,569860,10751590,30,1990,1,0.912992077998151,1.25332713298003,1.10381657502977,1.03959404382095,0.95667979045334
29.18294,2.026594,0.15789,3147,123611,1141001,13650280,31,1990,"522500.7",3147,123611,1141001,13650280,31,1990,1,0.678446630192152,1.11815291519363,0.759603488539722,1.01360534149553,0.694386032377348
20.83069,1.979498,0.13308,10142,287935,1656587,42844592,32,1990,"1.00169D+06",10142,287935,1656587,42844592,32,1990,1,0.999245556401076,1,0.999245556401075,1.00000083738076,1.00000083738076
19.71341,1.714463,0.16274,872,17271,459014,2955020,33,1990,"121500.5",872,17271,459014,2955020,33,1990,1,0.849129239763048,1.80377511435354,1.66102864498098,1.19998399102816,1.00028605419543
20.95408,2.229132,0.13224,4143,175613,1239009,25522440,34,1990,"642123.9",4143,175613,1239009,25522440,34,1990,1,0.923596900681801,1,0.96419063881666,1.00165170482966,0.931350031915103
25.59948,1.981196,0.15229,6005,192686,1850495,13874660,35,1990,"817285.5",6005,192686,1850495,13874660,35,1990,0.639300582847627,0.434626211970026,0.702412214691259,0.491096534856019,0.645780717149482,0.446298471089119
20.0256,2.229495,0.16142,635,31153,149767,3497280,36,1990,"106347.1",635,31153,149767,3497280,36,1990,1,0.943912207035334,1.77331454859882,1.58840185749248,1.0842249850924,1.0842249850924
16.29388,2.489465,0.14293,1761,58830,662773,9318120,37,1990,"269878.9",1761,58830,662773,9318120,37,1990,1,0.943426046745435,1.40990990990991,1.14686402436652,1.07101923768133,0.981805743435298
22.40356,1.924686,0.16407,8263,310578,2705934,24067280,38,1990,"1.226848D+06",8263,310578,2705934,24067280,38,1990,0.565439277733774,0.481452063806503,0.565439277733774,0.503576314802983,0.566478408532544,0.485951991407821
19.389,2.362203,0.12298,3116,138216,730077,15325090,39,1990,"476695.2",3116,138216,730077,15325090,39,1990,1,0.801179093560854,1.18301905141512,0.896081024045014,1.01668637649269,0.830181057682972
20.17324,2.389106,0.12767,13985,529572,3633398,72321352,40,1990,"2.011203D+06",13985,529572,3633398,72321352,40,1990,1,0.96351244855608,1,0.96351244855608,1.00000000000001,0.963512687421842
20.99854,1.972428,0.1475,6357,199386,1767824,24547400,41,1990,"787516.3",6357,199386,1767824,24547400,41,1990,0.880768960709378,0.752642441263501,0.880768960709378,0.794087840318815,0.881357558444043,0.763601428543758
24.12797,2.292826,0.1315,3839,99559,1065678,15071130,42,1990,"461035.4",3839,99559,1065678,15071130,42,1990,1,0.895588013679507,1.35944515312528,1.01380661860036,1.03386084547712,0.924350886539384
22.28626,1.92754,0.13321,996,59919,361608,7261940,43,1990,"185863.2",996,59919,361608,7261940,43,1990,1,0.876246949464474,2.14840034045962,1.29658791388981,1.20900277405994,0.960685575100429
27.85746,1.899068,0.1396,3335,147037,856974,13777380,44,1990,"491771.4",3335,147037,856974,13777380,44,1990,0.940008297231309,0.625185161831882,1,0.733617218599139,0.946680597242517,0.655692596017177
27.63345,1.942819,0.16014,1967,128730,496726,8491310,45,1990,"383999.8",1967,128730,496726,8491310,45,1990,1,0.64689748228355,1.33428288432657,0.860599704153095,1.05048841137254,0.706458482821398
20.20284,2.412041,0.1533,3910,154774,1347711,19954510,46,1990,"658918.4",3910,154774,1347711,19954510,46,1990,1,0.801158208349296,1.01592644759456,0.852056224240784,1.00088686063596,0.810309275089248
22.58689,2.302229,0.15816,874,55291,299858,4935130,47,1990,"194459",874,55291,299858,4935130,47,1990,1,0.733724078345424,1.20593080724876,1.17182275372638,1.056754715291,0.83259528939544
19.87605,1.898054,0.14181,741,22668,155521,1432220,48,1990,"79807.67",741,22668,155521,1432220,48,1990,0.538688900652903,0.523590464939072,1.11161108170108,1.11161108170108,0.664075873357041,0.664075873357041
24.39001,2.153934,0.12838,9299,364428,2196610,23114030,49,1990,"1.293758D+06",9299,364428,2196610,23114030,49,1990,0.564055066670916,0.408182804704093,0.564055066670916,0.432775042361738,0.565313310075607,0.415574555583142
25.70192,1.999068,0.16079,1926,79088,513704,7143690,50,1990,"290202.6",1926,79088,513704,7143690,50,1990,0.757624418369411,0.566890693831666,1.19626168224299,0.767670864741614,0.82731925260279,0.621045925725622
20.4496,2.419357,0.12305,5906,196200,1854331,27262570,51,1990,"823628.6",5906,196200,1854331,27262570,51,1990,1,0.855839981272057,1,0.891488681097326,1.00057806892559,0.86529219902913
20.64528,2.042124,0.17323,569,29041,279367,2996550,52,1990,"119447.2",569,29041,279367,2996550,52,1990,1,0.684108901010664,1.79789103690685,1.14695804914221,1.046464086449,0.828107141170767
19.60365,2.011304,0.14906,358,13666,139610,2253840,53,1990,"55314.85",358,13666,139610,2253840,53,1990,1,0.965447845098348,1.84896824235329,1.84896824235329,1.27969727779627,1.20911407866359
25.70379,2.093191,0.1291,2413,194574,1310433,20867760,54,1990,"638480.8",2413,194574,1310433,20867760,54,1990,1,0.836262827724315,1.33526730211355,1.10491040827995,1.00951905963402,0.85361771360103
25.13209,1.882804,0.14859,2341,113894,833649,13264360,55,1990,"397146.2",2341,113894,833649,13264360,55,1990,1,0.761852314440762,1.21491035524259,0.897687984524061,1.03111885366785,0.784281617634779
18.94577,2.518899,0.14429,582,25198,155180,3688100,56,1990,"96888.58",582,25198,155180,3688100,56,1990,1,0.999381388534453,1.92268041237113,1.69893916004769,1.26028967229522,1.18930688960014
24.31517,1.919399,0.14876,2304,64581,595247,10135190,57,1990,"268527.8",2304,64581,595247,10135190,57,1990,1,0.9221668506067,1.2843560799616,1.11322210305428,1.05152226786067,0.961827166079392
23.3675,1.959697,0.1702,2595,47013,130327,5798730,58,1990,"174951.6",2595,47013,130327,5798730,58,1990,1,1,2.00019182517821,1.97535786020742,1.13729595069282,1.13729595069282
19.22098,2.028317,0.17837,3049,196515,908350,11856110,59,1990,"619221.9",3049,196515,908350,11856110,59,1990,0.786283921395938,0.526772878414292,0.950839434138823,0.666064365835609,0.810841916180254,0.557572028954422
20.96487,2.070375,0.14016,359,12211,77287,1444650,60,1990,"43640.28",359,12211,77287,1444650,60,1990,1,0.999999999999999,2.06354925886496,2.06354925886496,1.28085054336661,1.28085054336661
18.56823,2.38152,0.13206,1023,40009,221355,6278530,61,1990,"143509.7",1023,40009,221355,6278530,61,1990,1,1,1.63361116758149,1.47637204267553,1.14485738156381,1.14485738156381
19.41217,1.656747,0.11742,3338,26401,179557,5947790,62,1990,"129621.2",3338,26401,179557,5947790,62,1990,1,1,1.61349948865573,1.61349948865573,1.15677804277412,1.15677804277412
22.20068,2.045923,0.14537,2329,48843,274193,5605460,63,1990,"191493.8",2329,48843,274193,5605460,63,1990,0.819134778780992,0.690300826870822,1.11220563617598,1.02737754336098,0.864595120127468,0.793601086338147
20.23112,1.965575,0.15209,4032,135345,613987,16211140,64,1990,"440983.9",4032,135345,613987,16211140,64,1990,1,0.932753834060184,1.40669916464029,1.05094180449469,1.0337524709693,0.961814767552651
20.13476,1.916083,0.13811,2660,233108,1320672,20242180,65,1990,"682610.8",2660,233108,1320672,20242180,65,1990,0.992247128734462,0.735943065512955,1,1,0.99280901067472,0.753137906309153
19.74247,2.462989,0.1493,1119,45437,297983,3805700,66,1990,"178491.5",1119,45437,297983,3805700,66,1990,0.914209115281501,0.541432140517088,1.21687171248102,0.901263322735886,0.932350444770357,0.639968599103492
24.99956,2.517183,0.1347,379,10934,125954,2235240,67,1990,"53963.72",379,10934,125954,2235240,67,1990,1,1,2.30455460032925,2.30455460032925,1.22476112600377,1.22476112600378
24.8985,2.249667,0.15473,11522,349457,1754936,31776740,68,1990,"1.344584D+06",11522,349457,1754936,31776740,68,1990,0.94395864008716,0.673408385959518,0.94395864008716,0.679624968171542,0.943959448444352,0.676472094051556
24.35942,2.048354,0.14795,6482,250054,1532395,27850970,69,1990,"896814.7",6482,250054,1532395,27850970,69,1990,1,0.708830540679553,1,0.7361213521624,1.00010986175463,0.71699417676206
19.58647,1.994231,0.15271,4699,197871,1266699,20504990,70,1990,"680074.9",4699,197871,1266699,20504990,70,1990,0.978140031688665,0.65775904626749,1,0.712004838457432,0.978884811600478,0.670279158812614
20.45379,2.109261,0.11746,3497,80474,596404,13103990,71,1990,"311321.2",3497,80474,596404,13103990,71,1990,1,0.944670237060081,1.24467307395658,1.10316448457291,1.03298432666977,0.983707608302645
24.68446,2.555012,0.13664,1460,42598,260679,6202220,72,1990,"180496.9",1460,42598,260679,6202220,72,1990,0.93922249870886,0.878799450768488,1.20381238555801,1.20381238555801,0.974687666734487,0.974687666734487
26.14092,1.998923,0.15176,694,27797,182940,2505110,73,1990,"101468.8",694,27797,182940,2505110,73,1990,0.906500701514552,0.64096842760352,1.24089318902372,1.19420928205258,0.965007596110193,0.78502422497678
18.67811,1.735875,0.14164,1823,77400,580681,3845000,74,1990,"250654.5",1823,77400,580681,3845000,74,1990,0.561162918266594,0.309351185287153,0.774147286821705,0.512012367136235,0.579397036612695,0.359475539127788
15.00555,2.354955,0.15173,2080,36008,435687,5044630,75,1990,"182115.5",2080,36008,435687,5044630,75,1990,1,0.733439602797763,1.18301488558098,1.12717461441315,1.03311227089523,0.815351033619173
21.51903,2.384772,0.12587,1671,138371,863695,18638140,76,1990,"474654.8",1671,138371,863695,18638140,76,1990,1,1,1.51724046104238,1.46478601152077,1.02876653401949,1.02876653401949
22.06783,1.44646,0.12225,140,10589,83657,1051540,77,1990,"28633.12",140,10589,83657,1051540,77,1990,1,0.999999999999999,3.28571428571429,3.28571428571428,1.63371138005039,1.63371138005039
30.43757,2.063004,0.17701,6852,333555,2020644,40814980,78,1990,"1.254358D+06",6852,333555,2020644,40814980,78,1990,0.947606538237011,0.892177731053146,0.947606538237011,0.895443370157469,0.947608332660875,0.892803335959435
26.10078,2.311979,0.14465,3932,157239,1364361,22930370,79,1990,"663516.3",3932,157239,1364361,22930370,79,1990,1,0.909752496791207,1,0.952935919909358,1.00147738289495,0.917469343459502
26.72231,2.309767,0.1936,1287,62728,263577,5983100,80,1990,"230307.2",1287,62728,263577,5983100,80,1990,0.839811516179333,0.793738560354212,1.13442113442113,1.13442113442113,0.894452799140018,0.894452799140018
17.33631,2.041156,0.11828,460,23013,227009,2857620,81,1990,"81798.45",460,23013,227009,2857620,81,1990,1,0.819703174146435,1.3804347826087,1.3804347826087,1.10910202843072,0.999926826778434
22.10689,2.35357,0.12391,1514,51280,304959,6641710,82,1990,"191948.4",1514,51280,304959,6641710,82,1990,1,0.801427444307754,1.6845018510685,1.10654716408559,1.07728008018665,0.893074693545915
