"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","X1","X2","X3","Y1","ID","Year","NC.full","C.full","NC.alpha","C.alpha","NC.M","C.M"
30.73331,1.927946,0.13773,5802,265818,2095521,40019848,1,1996,"979413.4",5802,265818,2095521,40019848,1,1996,1,0.954137810761269,1,0.95713953799204,1.00000805553059,0.955494850422152
27.26183,2.128549,0.13032,19665,689433,4317891,111216240,2,1996,"2.566304D+06",19665,689433,4317891,111216240,2,1996,1,1,1,1,1,1
24.06464,2.100624,0.12677,5189,522008,2954736,56756280,3,1996,"1.595986D+06",5189,522008,2954736,56756280,3,1996,1,1,1,0.999999999999999,1.00000000008935,1.00000000008935
37.80048,1.919274,0.13641,2498,167678,1920424,25736588,4,1996,"678210.8",2498,167678,1920424,25736588,4,1996,1,1,1,1,1.00027549699973,1.00027549699973
33.53501,2.138192,0.13057,345,14401,76734,1180496,5,1996,"52380.84",345,14401,76734,1180496,5,1996,1,0.907407582614286,1.80066202726301,1.80066202726305,1.05467458682106,1.05467458682108
25.57363,1.7605,0.13366,3382,481218,2102521,31642360,6,1996,"1.214697D+06",3382,481218,2102521,31642360,6,1996,1,0.777303291903401,1,0.803221571725679,1.00007559366686,0.77972811288198
26.23154,2.003687,0.14601,4143,135422,1382776,18282328,7,1996,"581919.7",4143,135422,1382776,18282328,7,1996,0.958300719233212,0.763538198827535,1,0.812435988724015,0.960596385016716,0.790039271488874
41.22275,1.9255,0.13093,1655,127777,609631,14442523,8,1996,"394077.3",1655,127777,609631,14442523,8,1996,1,0.881279743578581,1.25168667603846,0.962119467478413,1.0336895291698,0.92978849782186
31.12114,1.957537,0.14035,2652,151330,823470,9187574,9,1996,"494341.3",2652,151330,823470,9187574,9,1996,0.686940629288256,0.408335815024767,0.822021116138763,0.500518451205729,0.707039308842652,0.454275477029549
39.23002,1.804703,0.13001,2468,115044,1001267,10856001,10,1996,"434614.7",2468,115044,1001267,10856001,10,1996,0.677066450567261,0.541962257652714,0.927066450567261,0.612743302449379,0.71361670538446,0.575233888236382
26.67047,2.180394,0.12047,18294,859833,5969600,114465688,11,1996,"3.081843D+06",18294,859833,5969600,114465688,11,1996,1,1,1,1,1,1
20.29381,2.376512,0.13765,2910,69977,663843,10687467,12,1996,"316734.1",2910,69977,663843,10687467,12,1996,0.943810109035826,0.784296285707015,1.33883990454006,0.943617664631854,0.962832022391486,0.845389664863128
36.67377,2.002803,0.14856,808,28064,365537,3076521,13,1996,"140143.3",808,28064,365537,3076521,13,1996,0.921500855188141,0.592400825421577,1.41831683168317,0.832829711149465,0.986255275741122,0.727533590981844
33.54795,1.653331,0.1413,1221,77799,887169,7875406,14,1996,"294946.5",1221,77799,887169,7875406,14,1996,0.891072891072891,0.647523714450222,1.18837018837019,0.755035491099971,0.929608475152692,0.689465087193165
46.06259,1.79413,0.11588,453,47884,253132,2655116,15,1996,"136109.4",453,47884,253132,2655116,15,1996,1,0.522125455634548,1.59676374381745,1.13923686965702,1.10611883739708,0.742384980252508
28.64208,2.215076,0.12626,928,40989,244777,6017520,16,1996,"148279.2",928,40989,244777,6017520,16,1996,1,0.886552611237974,1.23491379310345,1.21535926409242,1.0635690957078,1.02800826431259
26.13056,2.344963,0.12227,2492,93688,632138,12249185,17,1996,"362103.8",2492,93688,632138,12249185,17,1996,0.894859983104955,0.752852186327377,1.09355520450858,0.884537014278299,0.913914904790483,0.795865148670112
23.63177,2.003848,0.12784,687,58445,472116,5347957,18,1996,"193705.2",687,58445,472116,5347957,18,1996,1,0.674855693030154,1.66375545851528,1.02021432388033,1.12111518578879,0.773927634141252
21.58751,2.127713,0.15484,9104,153940,740442,19697076,19,1996,"638722.8",9104,153940,740442,19697076,19,1996,1,0.864934078135014,1.23752111212161,1.01510229409429,1.0093290820546,0.926735635082563
37.46245,2.576335,0.13513,6116,291802,2112442,28463004,20,1996,"1.266355D+06",6116,291802,2112442,28463004,20,1996,0.920780310181297,0.612379846943753,0.920780310181297,0.623182439585077,0.920893825130107,0.618200129979192
26.90971,1.787656,0.13182,2681,152094,866792,17356296,21,1996,"458297.2",2681,152094,866792,17356296,21,1996,1,0.776693469197379,1.15700159112128,0.845657272965247,1.01199534797547,0.810529087484584
23.31257,1.991326,0.11706,2425,107848,1336187,16142649,22,1996,"427707.6",2425,107848,1336187,16142649,22,1996,0.910927835051546,0.865065236511856,0.943505154639175,0.90862717114375,0.91488680915916,0.882829331891268
25.60319,2.080088,0.14136,2180,84594,536321,10650662,23,1996,"307592.2",2180,84594,536321,10650662,23,1996,1,0.732012395080544,1.17865606605,0.885142541808754,1.01392706152414,0.784306591399473
30.167,1.77873,0.10478,4659,455671,2704154,29668750,24,1996,"1234405",4659,455671,2704154,29668750,24,1996,0.719298900876208,0.533851555362845,0.719298900876208,0.546189861544951,0.719532499783767,0.53636638513464
24.77899,1.961019,0.11602,2527,218223,1375554,20914864,25,1996,"650147.7",2527,218223,1375554,20914864,25,1996,0.872978558630392,0.712745858520838,1,0.728042815743864,0.875954978481029,0.725088748970115
22.26492,1.902634,0.08799,1358,87036,245271,4383450,26,1996,"217414.8",1358,87036,245271,4383450,26,1996,0.843888070692194,0.548407861129901,1,0.839962017803217,0.876328767242233,0.655213458524744
30.12169,2.051133,0.10972,6246,444497,3438331,45152384,27,1996,"1.477116D+06",6246,444497,3438331,45152384,27,1996,1,0.744658740043959,1,0.744658740043958,1.0000000060176,0.744661608418657
30.59049,1.746809,0.12546,2205,89217,953548,14572219,28,1996,"342929.2",2205,89217,953548,14572219,28,1996,1,0.911927810906153,1.05309526211372,0.985323135535843,1.00692700660779,0.944441415098063
25.03486,2.086511,0.12895,2209,93954,761331,16365642,29,1996,"349511.7",2209,93954,761331,16365642,29,1996,1,0.999999999999999,1.36807373821232,1.07238435143846,1.0324078544097,1.0324078544097
27.89651,1.89817,0.13126,2598,78654,897137,13722214,30,1996,"339532.",2598,78654,897137,13722214,30,1996,1,0.947198820283847,1.13429704782974,1.05679274681191,1.02041157283778,0.9962189706716
33.1404,1.836457,0.13914,2846,126547,1101750,14507025,31,1996,"480013.2",2846,126547,1101750,14507025,31,1996,0.776177090653549,0.652059996899177,0.803935347856641,0.703360378122533,0.78059908647644,0.678122512634599
27.69943,1.915114,0.13095,5957,284414,1626431,42489624,32,1996,"922671.9",5957,284414,1626431,42489624,32,1996,1,1,1,1,1.00000066823398,1.00000066823398
24.75278,2.022068,0.1559,688,14742,404192,2657219,33,1996,"109852.8",688,14742,404192,2657219,33,1996,1,0.945558825479172,2.40482973816307,1.41169005873193,1.29434917635901,1.15490344656938
45.73283,2.011064,0.11952,2184,176781,1398995,26233656,34,1996,"622606.3",2184,176781,1398995,26233656,34,1996,1,1.00000000000001,1,1.00000000000001,1.0015151282146,1.00151512821459
